Date,Time,Match,Stars,Odds,HTHG,HTAG,FTHG,FTAG
30/09/2021,18:45,Sparta Prague - Rangers,2,3.31,1,0,1,0
30/09/2021,21:00,Avellino - Catanzaro,3,2.8,0,0,0,0
01/10/2021,02:30,Sampaio Correa - Remo,2,3.09,1,0,1,1
01/10/2021,15:00,a-b,2,2.88,0,2,4,3
01/10/2021,20:30,a-b,3,2.77,1,0,2,1
02/10/2021,02:30,a-b,3,3.15,1,0,1,2
02/10/2021,11:30,a-b,2,3.24,1,0,1,1
02/10/2021,16:15,a-b,3,3.3,0,0,1,0
02/10/2021,18:15,a-b,3,3.01,0,0,0,0
02/10/2021,20:00,a-b,2,3.11,0,1,1,2
02/10/2021,23:00,a-b,3,3.11,1,0,1,2
03/10/2021,02:00,a-b,2,2.9,0,0,1,1
03/10/2021,14:00,a-b,2,3.07,0,0,1,0
03/10/2021,16:00,a-b,3,2.83,0,1,2,1
03/10/2021,18:15,a-b,2,3.14,1,0,1,0
03/10/2021,20:30,a-b,2,3.64,0,0,2,2
04/10/2021,01:30,a-b,2,2.99,3,1,3,1
04/10/2021,18:00,a-b,2,2.54,1,0,1,0
04/10/2021,20:00,a-b,3,2.74,1,0,1,0
04/10/2021,22:10,a-b,2,2.93,0,0,3,1
05/10/2021,01:15,a-b,2,3.07,0,0,0,0
05/10/2021,20:10,a-b,3,2.94,0,0,0,0
06/10/2021,02:30,a-b,2,3.19,2,1,3,2
06/10/2021,12:00,a-b,2,3.41,0,1,0,1
06/10/2021,20:45,a-b,2,3.16,0,2,1,2
07/10/2021,00:00,a-b,3,3,0,0,0,0
07/10/2021,15:00,a-b,2,2.77,0,0,0,1
07/10/2021,20:45,a-b,2,3.31,2,0,2,3
08/10/2021,01:00,a-b,3,3.11,0,0,0,0
08/10/2021,15:00,a-b,2,2.87,1,0,1,0
08/10/2021,20:00,a-b,2,2.95,0,0,0,0
08/10/2021,21:45,a-b,2,2.99,1,1,1,2
09/10/2021,00:00,a-b,3,3.2,1,0,1,0
09/10/2021,09:00,a-b,2,3.04,0,0,1,0
09/10/2021,16:00,a-b,3,3.06,0,0,1,0
09/10/2021,18:30,a-b,2,3.01,0,0,0,2
09/10/2021,20:45,a-b,2,3.04,0,0,1,2
10/10/2021,02:00,a-b,3,2.82,1,1,1,1
10/10/2021,15:00,a-b,3,3.14,1,0,1,1
10/10/2021,18:15,a-b,2,2.97,1,1,2,1
10/10/2021,20:00,a-b,2,3.06,0,0,1,0
11/10/2021,02:00,a-b,2,3.33,0,0,2,0
11/10/2021,18:00,a-b,2,2.83,0,0,0,0
11/10/2021,20:00,a-b,3,2.62,0,0,1,0
11/10/2021,21:45,a-b,3,2.94,0,1,1,2
12/10/2021,01:00,a-b,2,3.04,0,0,0,0
12/10/2021,15:30,a-b,2,3.05,0,0,1,1
12/10/2021,20:00,a-b,2,2.9,0,0,0,0
13/10/2021,02:05,a-b,3,2.8,0,1,0,3
13/10/2021,14:00,a-b,2,3.22,1,1,1,1
13/10/2021,18:00,a-b,2,2.92,0,1,1,2
13/10/2021,23:30,a-b,3,2.49,0,1,1,3
14/10/2021,22:00,a-b,2,3.12,1,0,4,0
15/10/2021,00:00,a-b,2,2.98,0,0,1,0
15/10/2021,15:00,a-b,3,2.86,0,0,0,2
15/10/2021,21:00,a-b,2,2.71,0,0,3,2
16/10/2021,02:15,a-b,2,2.95,1,0,2,1
16/10/2021,16:00,a-b,2,3.12,0,0,1,3
16/10/2021,18:30,a-b,2,2.9,0,0,0,0
16/10/2021,20:30,a-b,2,2.94,1,1,1,1
16/10/2021,23:30,a-b,3,3.06,0,0,0,0
17/10/2021,01:30,a-b,2,2.93,0,0,0,0
17/10/2021,18:00,a-b,2,3.18,0,0,0,1
17/10/2021,20:45,a-b,3,2.88,0,2,0,2
17/10/2021,23:00,a-b,3,2.85,1,1,4,1
18/10/2021,12:00,a-b,2,2.89,1,0,1,2
18/10/2021,14:00,a-b,2,2.86,0,0,2,1
18/10/2021,18:15,a-b,2,2.89,0,0,1,1
18/10/2021,21:00,a-b,3,2.83,1,0,1,1
19/10/2021,14:30,a-b,2,2.33,0,0,0,0
19/10/2021,19:30,a-b,2,3.36,1,1,1,1
20/10/2021,02:10,a-b,3,2.89,0,0,1,1
20/10/2021,17:30,a-b,2,2.84,0,0,0,0
20/10/2021,21:00,a-b,2,3.08,2,0,2,0
21/10/2021,00:00,a-b,3,3.07,0,1,1,4
21/10/2021,17:30,a-b,2,2.64,1,1,2,1
21/10/2021,19:30,a-b,3,3.12,1,1,3,1
22/10/2021,01:00,a-b,2,2.97,2,0,2,1
22/10/2021,15:00,a-b,2,2.75,0,0,0,2
22/10/2021,19:00,a-b,3,2.81,1,1,1,1
22/10/2021,22:10,a-b,2,3.07,0,0,3,0
23/10/2021,02:30,a-b,3,2.93,0,0,1,0
23/10/2021,16:00,a-b,2,3.01,1,1,3,1
23/10/2021,18:30,a-b,3,3.06,1,0,2,2
23/10/2021,20:30,a-b,2,3.32,1,0,1,0
23/10/2021,22:10,a-b,3,2.85,3,0,3,0
24/10/2021,01:15,a-b,2,3.5,0,0,2,1
24/10/2021,14:00,a-b,2,3.2,0,1,1,2
24/10/2021,16:15,a-b,2,3.14,1,0,2,1
24/10/2021,18:15,a-b,3,2.81,0,1,1,2
24/10/2021,20:00,a-b,3,2.93,1,1,2,1
24/10/2021,23:15,a-b,2,3.16,0,0,1,0
25/10/2021,21:00,a-b,2,3.04,0,0,1,1
26/10/2021,02:00,a-b,2,2.94,0,0,2,0
26/10/2021,17:30,a-b,3,2.93,0,1,1,1
26/10/2021,19:00,a-b,2,3.01,0,0,1,0
27/10/2021,00:00,a-b,2,2.98,0,0,1,1
27/10/2021,18:00,a-b,2,3.38,2,1,3,1
27/10/2021,20:30,a-b,2,2.7,1,0,1,1
27/10/2021,23:00,a-b,2,3.07,0,2,2,2
28/10/2021,18:30,a-b,2,2.93,0,0,0,1
28/10/2021,20:30,a-b,2,3,0,2,0,2
29/10/2021,00:00,a-b,3,3.14,0,0,0,1
29/10/2021,19:15,a-b,3,2.43,2,0,2,0
29/10/2021,21:00,a-b,2,3.09,0,1,0,1
30/10/2021,02:00,a-b,3,2.78,1,0,2,0
30/10/2021,17:00,a-b,2,3.38,1,1,1,1
30/10/2021,20:05,a-b,2,2.8,0,1,1,1
30/10/2021,22:00,a-b,2,3,0,0,1,0
30/10/2021,23:45,a-b,2,2.95,0,2,0,2
31/10/2021,15:00,a-b,3,3.07,1,0,2,1
31/10/2021,18:00,a-b,2,2.83,1,1,1,2
31/10/2021,20:00,a-b,2,3.17,0,0,1,1
31/10/2021,23:30,a-b,3,2.93,0,0,2,0
01/11/2021,15:00,a-b,2,3.1,1,1,1,2
01/11/2021,18:00,a-b,3,2.8,0,0,1,0
01/11/2021,20:45,a-b,2,3.31,0,0,1,2
01/11/2021,23:00,a-b,3,2.8,0,0,0,0
02/11/2021,16:00,a-b,1,2.8,1,1,2,1
02/11/2021,18:45,a-b,3,3.55,1,1,2,1
02/11/2021,21:00,a-b,2,3.71,1,1,2,2
03/11/2021,02:00,a-b,2,3.07,0,0,1,1
03/11/2021,19:00,a-b,2,3.16,0,1,3,2
03/11/2021,20:45,a-b,2,3.35,0,0,0,1
04/11/2021,01:10,a-b,3,3,0,0,1,0
04/11/2021,16:30,a-b,3,3.05,0,0,1,0
04/11/2021,21:00,a-b,3,2.8,0,0,0,1
04/11/2021,23:00,a-b,2,3.1,0,0,1,0
05/11/2021,14:00,a-b,3,2.8,1,0,1,0
05/11/2021,16:30,a-b,2,2.66,0,0,0,1
05/11/2021,19:00,a-b,2,3.17,0,1,2,2
06/11/2021,01:30,a-b,3,2.87,0,0,0,1
06/11/2021,14:00,a-b,3,3.13,4,0,4,1
06/11/2021,16:00,a-b,2,3.16,0,0,2,0
06/11/2021,19:00,a-b,2,2.95,0,0,0,0
06/11/2021,22:30,a-b,2,3.08,0,0,1,1
07/11/2021,01:40,a-b,3,2.63,0,2,1,2
07/11/2021,14:00,a-b,3,3.19,0,1,0,1
07/11/2021,16:00,a-b,2,2.85,1,0,2,0
07/11/2021,19:45,a-b,3,3.01,0,0,0,1
07/11/2021,22:00,a-b,3,3.19,0,1,1,1
08/11/2021,00:30,a-b,2,3.2,0,0,1,0
08/11/2021,21:15,a-b,2,3.08,0,0,0,2
08/11/2021,23:00,a-b,2,3.06,0,1,1,1
09/11/2021,01:00,a-b,3,3.09,1,0,2,1
09/11/2021,23:00,a-b,2,2.99,0,0,2,1
10/11/2021,00:35,a-b,2,2.8,1,1,1,2
10/11/2021,23:00,a-b,2,3.2,1,0,2,0
11/11/2021,01:30,a-b,3,3.11,0,1,2,3
11/11/2021,14:00,a-b,2,2.85,0,1,0,3
11/11/2021,20:30,a-b,2,2.81,1,0,1,0
11/11/2021,23:00,a-b,3,2.83,1,0,3,0
12/11/2021,20:00,a-b,3,2.95,1,3,1,3
13/11/2021,02:00,a-b,2,3,0,0,1,0
13/11/2021,12:00,a-b,2,3.82,0,0,2,0
13/11/2021,14:30,a-b,3,2.81,1,0,1,0
13/11/2021,18:15,a-b,3,3.18,0,0,0,1
13/11/2021,20:00,a-b,2,2.99,2,0,4,0
13/11/2021,23:00,a-b,2,3.34,2,0,3,0
14/11/2021,14:00,a-b,2,3.06,1,2,1,3
14/11/2021,17:00,a-b,2,2.74,1,0,2,1
14/11/2021,20:00,a-b,2,3.41,0,3,0,4
14/11/2021,23:00,a-b,2,2.87,3,0,3,0
15/11/2021,14:00,a-b,2,2.88,0,0,0,1
15/11/2021,21:00,a-b,3,2.81,0,0,0,1
15/11/2021,23:10,a-b,3,3.01,0,1,0,1
16/11/2021,13:00,a-b,2,3.01,0,0,0,1
16/11/2021,20:45,a-b,2,3.33,1,1,1,1
17/11/2021,00:30,a-b,1,3.01,0,0,0,0
17/11/2021,16:00,a-b,1,2.73,1,1,1,2
17/11/2021,23:00,a-b,3,3.03,0,0,1,0
18/11/2021,19:00,a-b,3,2.86,1,0,1,0
18/11/2021,23:15,a-b,1,3.54,1,2,3,2
19/11/2021,01:00,a-b,4,3.02,1,1,1,1
19/11/2021,18:30,a-b,2,3.71,0,0,0,0
19/11/2021,21:00,a-b,3,3.38,0,0,0,0
19/11/2021,23:15,a-b,2,3.03,0,1,0,1
20/11/2021,14:00,a-b,2,3.34,0,0,0,0
20/11/2021,16:00,a-b,3,3.34,0,0,2,0
20/11/2021,18:15,a-b,4,2.92,1,0,2,1
20/11/2021,21:00,a-b,3,3.21,1,0,3,0
21/11/2021,01:00,a-b,3,3.16,0,0,1,1
21/11/2021,13:30,a-b,2,3.34,1,0,1,0
21/11/2021,15:00,a-b,2,3.35,0,2,0,2
21/11/2021,18:30,a-b,3,3.21,0,3,0,3
21/11/2021,20:30,a-b,4,3.16,1,0,1,0
21/11/2021,23:15,a-b,2,3.27,1,1,1,2
22/11/2021,19:00,a-b,1,3.06,0,1,1,2
22/11/2021,21:00,a-b,1,3.32,2,0,3,1
22/11/2021,23:05,a-b,3,2.8,1,2,1,3
23/11/2021,21:00,a-b,2,3.35,1,0,1,0
23/11/2021,23:00,a-b,3,3.06,0,0,1,1
24/11/2021,21:00,a-b,3,3.22,0,0,0,0
25/11/2021,01:30,a-b,1,3.32,0,0,0,0
